subj_idx,response,dd,rdd,rdd_Zws,rdd_Zbs,dd_Zws,rt,group
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,0.660386825999922,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.791407231999983,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.601183288999891,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,1.18934797600014,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.972756226000456,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,1.06768879999981,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.935365590999936,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.684745092999947,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.76471705899985,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,0.880813590999423,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,1.11029896000036,0
1003,0,6,-6,-1.65740214485369,-1.60494190500381,0.0866514355778658,0.970333885999935,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.620069595000132,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.728403462000642,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.740093018999687,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.877655970999513,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,0.735477131999687,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,1.15850471999966,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.841577193000376,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.755842175999533,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.752579432999482,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,1.11185512099928,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.739981710999928,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,1.1254506360001,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,0.798496145000172,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.817611490000672,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,1.02792093399967,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.794720595000399,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.814075950000188,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,1.34825462400022,0
1003,0,6,-6,-1.65740214485369,-1.60494190500381,0.0866514355778658,0.748282868999922,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,1.09461996000027,0
1003,0,7,-7,-1.84269025495472,-1.78801032557143,0.611811651201295,1.01364972800002,0
1003,0,8,-8,-2.02797836505574,-1.97107874613904,1.13697186682472,1.13159759700011,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,0.946478293999462,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,1.11620285200024,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,0.778149763000329,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,1.06440281899995,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,1.05582891299946,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,0.784598575999553,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.845374582000659,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,1.13760138599991,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.870015976999639,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.899996482999995,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.932272770999589,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,1.13825939700018,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.957634882000093,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,1.15099915700011,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,1.13991535999958,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.804013771999962,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.691447905999667,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.818524856000295,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,0.891515268000148,0
1003,0,6,-6,-1.65740214485369,-1.60494190500381,0.0866514355778658,0.951243279999289,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.818221980999624,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.946874484000546,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.858968337999613,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.757904308000434,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,0.736164459000065,0
1003,0,6,-6,-1.65740214485369,-1.60494190500381,0.0866514355778658,0.865658605000135,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.765087472000232,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.928312639000069,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.879901149000034,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,1.13859659799982,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,0.857024524000735,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.956853487999979,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,1.03647374800039,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,0.873931936999725,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,1.08552371800033,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,1.05632456500007,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.994662747999428,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.764431665000302,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,1.01236348900056,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,0.759057438999662,0
1003,0,2,-2,-0.916249704449579,-0.87266822273335,-2.01398942691585,1.09662766499969,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,1.02425740200033,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,1.14940948099957,0
1003,1,2,2,-0.175097264045471,-0.140394540462888,-2.01398942691585,0.913344480999513,0
1003,1,2,2,-0.175097264045471,-0.140394540462888,-2.01398942691585,0.981354024999746,0
1003,0,1,-1,-0.730961594348552,-0.689599802165734,-2.53914964253928,0.924502339000355,0
1003,1,2,2,-0.175097264045471,-0.140394540462888,-2.01398942691585,1.00938528699953,0
1003,1,2,2,-0.175097264045471,-0.140394540462888,-2.01398942691585,1.11007725200034,0
1003,0,1,-1,-0.730961594348552,-0.689599802165734,-2.53914964253928,1.17690538700026,0
1003,1,2,2,-0.175097264045471,-0.140394540462888,-2.01398942691585,0.843962510999518,0
1003,0,2,-2,-0.916249704449579,-0.87266822273335,-2.01398942691585,1.34630449299948,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,0.991440519999742,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,1.37135533499986,0
1003,0,2,-2,-0.916249704449579,-0.87266822273335,-2.01398942691585,0.860202057000606,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,0.747699067999747,0
1003,1,2,2,-0.175097264045471,-0.140394540462888,-2.01398942691585,1.14758803000041,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,1.55333693899956,0
1003,0,3,-3,-1.10153781455061,-1.05573664330097,-1.48882921129242,1.03714505100015,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.943161678000251,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,1.35396986799969,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.800881644999208,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.996036232000733,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.984346409999489,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.882940514999973,0
1003,0,3,-3,-1.10153781455061,-1.05573664330097,-1.48882921129242,1.24348416700013,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,1.20396590100063,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,0.821400362000531,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.756780500999412,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.944712278000225,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.638734076000219,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,0.769100377000541,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,1.24530909399982,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,1.09551081500013,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.7270503310001,0
1003,1,4,4,0.195478956156584,0.225742300672342,-0.963668995668992,0.723269320000327,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,1.34339604999968,0
1003,1,3,3,0.0101908460555565,0.0426738801047269,-1.48882921129242,1.06087367800046,0
1003,0,4,-4,-1.28682592465163,-1.23880506386858,-0.963668995668992,1.03612732100009,0
1003,1,5,5,0.380767066257611,0.408810721239958,-0.438508780045563,0.898129815000175,0
1003,0,5,-5,-1.47211403475266,-1.4218734844362,-0.438508780045563,1.07112572499955,0
1003,1,6,6,0.566055176358638,0.591879141807573,0.0866514355778658,1.30314504800026,0
1003,0,6,-6,-1.65740214485369,-1.60494190500381,0.0866514355778658,1.00028541200027,0
1003,0,7,-7,-1.84269025495472,-1.78801032557143,0.611811651201295,1.27601433200016,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,1.17738419700072,0
1003,0,8,-8,-2.02797836505574,-1.97107874613904,1.13697186682472,1.20930795999993,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,1.11618702499982,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,0.82332789100019,0
1003,0,8,-8,-2.02797836505574,-1.97107874613904,1.13697186682472,1.23084960300002,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,1.20669699900009,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,0.984957792999921,0
1003,0,8,-8,-2.02797836505574,-1.97107874613904,1.13697186682472,1.25288674199965,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,1.39072885299993,0
1003,1,9,9,1.12191950666172,1.14108440351042,1.66213208244815,1.10533746799956,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,1.09632984200016,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,0.958906928000033,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,1.37717972100018,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,1.0739915310005,0
1003,0,6,-6,-1.65740214485369,-1.60494190500381,0.0866514355778658,1.18557408600009,0
1003,0,7,-7,-1.84269025495472,-1.78801032557143,0.611811651201295,1.22889783600021,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,0.887624814000446,0
1003,1,8,8,0.936631396560692,0.958015982942804,1.13697186682472,0.824186654000187,0
1003,1,7,7,0.751343286459665,0.774947562375188,0.611811651201295,0.855864158999793,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.27269660099773,0
1004,0,5,-5,-1.62390065499202,-1.4218734844362,0.198400820096062,1.07535570599794,0
1004,0,6,-6,-1.84742448912719,-1.60494190500381,0.71372762554038,1.88787229799709,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.31031984199944,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.2534509060024,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.51919270199869,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.78622505599924,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.62432559399895,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.39120438900136,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.61168013299903,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.82061554200118,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.36074588599877,0
1004,0,5,-5,-1.62390065499202,-1.4218734844362,0.198400820096062,1.6909005890011,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.408588358001,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.57386280100036,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.74904572300147,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,1.59175035900262,0
1004,1,3,3,0.164290018089351,0.0426738801047269,-0.832252790792573,1.24490453500039,0
1004,0,3,-3,-1.17685298672167,-1.05573664330097,-0.832252790792573,1.32425796099778,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.81209684999703,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.71698881100019,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.59205542600102,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.7481494800013,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,1.64728267200189,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.76727236399893,0
1004,0,5,-5,-1.62390065499202,-1.4218734844362,0.198400820096062,1.49740076399758,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,2.09032191200095,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.66233503100011,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.54114968900103,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.41910663599992,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.4542926819995,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.60097505099839,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.50509548600166,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.62816401199962,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.63218330800009,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.44076973200208,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,1.47699750999891,0
1004,0,3,-3,-1.17685298672167,-1.05573664330097,-0.832252790792573,1.46067426399895,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,2.04093466399718,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,2.110751840999,0
1004,0,5,-5,-1.62390065499202,-1.4218734844362,0.198400820096062,1.87540197300041,0
1004,0,6,-6,-1.84742448912719,-1.60494190500381,0.71372762554038,1.89598181799738,0
1004,1,8,8,1.2819091887652,0.958015982942804,1.74438123642901,1.94651918300224,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.66313811399959,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.47879948600166,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.37539654899956,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.56052823500067,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,1.68006316000174,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,1.67929668400029,0
1004,1,3,3,0.164290018089351,0.0426738801047269,-0.832252790792573,1.81439662100092,0
1004,0,3,-3,-1.17685298672167,-1.05573664330097,-0.832252790792573,1.79707968799994,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,2.11668455299878,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.68586742400294,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.49123304100067,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.57114726900181,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.52925532600057,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.43211831300141,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.72247040799994,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,1.82349390099989,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.73519976599709,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,2.01554563699756,0
1004,0,4,-4,-1.40037682085685,-1.23880506386858,-0.316925985348255,2.04812469999888,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.37896253700092,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.55506329099808,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.56428030900133,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.98925475099895,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.61115493100078,0
1004,0,6,-6,-1.84742448912719,-1.60494190500381,0.71372762554038,1.85700854600145,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.9565802420002,0
1004,0,7,-7,-2.07094832326236,-1.78801032557143,1.2290544309847,1.67816420699819,0
1004,1,8,8,1.2819091887652,0.958015982942804,1.74438123642901,1.44510976500169,0
1004,1,8,8,1.2819091887652,0.958015982942804,1.74438123642901,1.57182798099893,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.50644336700134,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.38829899999837,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.60738556899742,0
1004,0,5,-5,-1.62390065499202,-1.4218734844362,0.198400820096062,1.57979296299891,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.44286196499888,0
1004,0,6,-6,-1.84742448912719,-1.60494190500381,0.71372762554038,1.52974766099942,0
1004,1,8,8,1.2819091887652,0.958015982942804,1.74438123642901,1.6624718790008,0
1004,1,8,8,1.2819091887652,0.958015982942804,1.74438123642901,1.45018560899916,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.46805776099791,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.46807088899732,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.66743663400121,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.24219434599945,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.30742819499937,0
1004,1,7,7,1.05838535463003,0.774947562375188,1.2290544309847,1.60081630700006,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.5705634549995,0
1004,1,6,6,0.834861520494863,0.591879141807573,0.71372762554038,1.40621381800156,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.9305653190022,0
1004,1,5,5,0.611337686359692,0.408810721239958,0.198400820096062,1.72934801099836,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,1.31081521899978,0
1004,1,4,4,0.387813852224521,0.225742300672342,-0.316925985348255,1.54445221100104,0
1004,1,3,3,0.164290018089351,0.0426738801047269,-0.832252790792573,1.51879980499871,0
1004,1,2,2,-0.0592338160458203,-0.140394540462888,-1.34757959623689,1.82909332199779,0
1004,1,2,2,-0.0592338160458203,-0.140394540462888,-1.34757959623689,1.60449931699986,0
1004,1,1,1,-0.282757650180991,-0.323462961030504,-1.86290640168121,1.49126340500152,0
1004,1,1,1,-0.282757650180991,-0.323462961030504,-1.86290640168121,1.87879508500191,0
1004,1,0,0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.71365767799944,0
1004,1,0,0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.77001446299982,0
1004,1,0,0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.4406516300005,0
1004,0,0,-0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.48780707399783,0
1004,1,0,0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.7587012590011,0
1004,1,0,0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.90967718599859,0
1004,0,0,-0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.59908994199941,0
1004,1,0,0,-0.506281484316162,-0.506531381598119,-2.37823320712553,2.00412132199926,0
1004,0,0,-0,-0.506281484316162,-0.506531381598119,-2.37823320712553,2.08277910700053,0
1004,0,0,-0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.66112841100039,0
1004,0,0,-0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.59232990899909,0
1004,1,0,0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.67853545899925,0
1004,0,0,-0,-0.506281484316162,-0.506531381598119,-2.37823320712553,1.63607053099986,0
1004,0,1,-1,-0.729805318451333,-0.689599802165734,-1.86290640168121,1.4263325460015,0
1004,1,2,2,-0.0592338160458203,-0.140394540462888,-1.34757959623689,1.52850417800073,0
1004,1,2,2,-0.0592338160458203,-0.140394540462888,-1.34757959623689,1.49918116099798,0
1004,1,1,1,-0.282757650180991,-0.323462961030504,-1.86290640168121,1.86901206299808,0
